timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-09-01 11:25:00,58.0,0.0,0,0.0,0.0,0.0
2015-09-01 11:30:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 11:35:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 11:40:00,64.0,0.0,0,0.0,0.0,0.0
2015-09-01 11:55:00,58.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:00:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:05:00,60.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:10:00,60.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:15:00,62.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:20:00,62.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:25:00,59.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:30:00,65.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:35:00,60.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:45:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:50:00,53.0,0.0,0,0.0,0.0,0.0
2015-09-01 12:55:00,62.0,0.0,0,0.0,0.0,0.0
2015-09-01 13:05:00,60.0,0.0,0,0.0,0.0,0.0
2015-09-01 13:10:00,60.0,0.0,0,0.0,0.0,0.0
2015-09-01 13:15:00,61.0,0.0,0,0.0,0.0,0.0
2015-09-01 13:20:00,61.0,0.0,0,0.0,0.0,0.0
2015-09-01 13:25:00,59.0,0.0,0,0.0,0.0,0.0
2015-09-01 13:35:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 13:45:00,65.0,0.0,0,0.0,0.0,0.0
2015-09-01 13:50:00,59.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:00:00,62.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:05:00,58.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:10:00,57.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:15:00,64.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:30:00,58.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:35:00,62.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:40:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:50:00,62.0,0.0,0,0.0,0.0,0.0
2015-09-01 14:55:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:00:00,66.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:05:00,55.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:10:00,59.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:25:00,59.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:30:00,59.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:35:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:40:00,60.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:45:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 15:55:00,58.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:00:00,68.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:05:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:10:00,60.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:15:00,62.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:20:00,59.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:25:00,65.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:30:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:40:00,65.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:45:00,60.0,0.0,0,0.0,0.0,0.0
2015-09-01 16:55:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:05:00,62.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:10:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:15:00,38.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:20:00,38.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:25:00,33.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:35:00,59.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:40:00,63.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:45:00,68.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:50:00,64.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:55:00,65.0,0.0,0,0.0,0.0,0.0
2015-09-01 17:59:00,65.0,0.0,0,0.0,0.0,0.0
2015-09-01 18:10:00,61.0,0.0,0,0.0,0.0,0.0
