timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-10 04:14:00,241860.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:19:00,220347.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:24:00,244003.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:29:00,3223880.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:34:00,1046040.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:39:00,1477550.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:44:00,239252.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:49:00,245477.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:54:00,233018.0,0.0,0,0.0,0.0,0.0
2014-04-10 04:59:00,3213870.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:04:00,241929.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:09:00,3208820.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:14:00,236597.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:19:00,239443.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:24:00,244422.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:29:00,225751.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:34:00,250915.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:39:00,223452.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:44:00,248468.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:49:00,223264.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:54:00,248395.0,0.0,0,0.0,0.0,0.0
2014-04-10 05:59:00,3213880.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:04:00,252731.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:09:00,3197710.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:14:00,244921.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:19:00,236245.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:24:00,241661.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:29:00,239502.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:34:00,226975.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:39:00,236693.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:44:00,227811.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:49:00,252527.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:54:00,246855.0,0.0,0,0.0,0.0,0.0
2014-04-10 06:59:00,3304330.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:04:00,247814.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:09:00,3344340.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:14:00,162030.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:19:00,231891.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:24:00,245066.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:29:00,215014.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:34:00,256753.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:39:00,214400.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:44:00,252184.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:49:00,227100.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:54:00,257610.0,0.0,0,0.0,0.0,0.0
2014-04-10 07:59:00,3244530.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:04:00,226090.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:09:00,3223170.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:14:00,243799.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:19:00,223899.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:24:00,242690.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:29:00,243337.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:34:00,237122.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:39:00,244758.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:44:00,234992.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:49:00,245196.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:54:00,235424.0,0.0,0,0.0,0.0,0.0
2014-04-10 08:59:00,3235630.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:04:00,230811.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:09:00,3222420.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:14:00,248917.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:19:00,231741.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:24:00,249645.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:29:00,232232.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:34:00,250527.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:39:00,236964.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:44:00,239944.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:49:00,225171.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:54:00,258593.0,0.0,0,0.0,0.0,0.0
2014-04-10 09:59:00,3208930.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:04:00,234706.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:09:00,3233600.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:14:00,240440.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:19:00,248880.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:24:00,230407.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:29:00,251796.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:34:00,232703.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:39:00,249573.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:44:00,217737.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:49:00,239745.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:54:00,4119680.0,0.0,0,0.0,0.0,0.0
2014-04-10 10:59:00,226480.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:04:00,251084.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:09:00,3206870.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:14:00,240960.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:19:00,238029.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:24:00,248519.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:29:00,236986.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:34:00,234174.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:39:00,235833.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:44:00,241185.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:49:00,233637.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:54:00,235894.0,0.0,0,0.0,0.0,0.0
2014-04-10 11:59:00,3239200.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:04:00,249254.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:09:00,3226810.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:14:00,219341.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:19:00,250379.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:24:00,243888.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:29:00,231633.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:34:00,229597.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:39:00,249854.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:44:00,226666.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:49:00,235965.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:54:00,253658.0,0.0,0,0.0,0.0,0.0
2014-04-10 12:59:00,3230240.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:04:00,254252.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:09:00,3208580.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:14:00,248958.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:19:00,226541.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:24:00,240359.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:29:00,236906.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:34:00,247200.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:39:00,244932.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:44:00,249894.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:49:00,226273.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:54:00,236794.0,0.0,0,0.0,0.0,0.0
2014-04-10 13:59:00,3234110.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:04:00,255988.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:09:00,3226730.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:14:00,224082.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:19:00,247132.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:24:00,238059.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:29:00,248839.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:34:00,224071.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:39:00,236928.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:44:00,243858.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:49:00,245120.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:54:00,251672.0,0.0,0,0.0,0.0,0.0
2014-04-10 14:59:00,3220620.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:04:00,249774.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:09:00,3213390.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:14:00,257850.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:19:00,240188.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:24:00,257911.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:29:00,235086.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:34:00,243701.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:39:00,244044.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:44:00,231573.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:49:00,243532.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:54:00,240454.0,0.0,0,0.0,0.0,0.0
2014-04-10 15:59:00,3251260.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:04:00,238736.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:09:00,3239740.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:14:00,235562.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:19:00,240626.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:24:00,247963.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:29:00,226795.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:34:00,251630.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:39:00,224232.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:44:00,256887.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:49:00,237801.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:54:00,362671.0,0.0,0,0.0,0.0,0.0
2014-04-10 16:59:00,3222900.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:04:00,258759.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:09:00,3224910.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:14:00,246360.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:19:00,240932.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:24:00,243533.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:29:00,261247.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:34:00,230275.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:39:00,339881.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:44:00,227804.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:49:00,242555.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:54:00,244851.0,0.0,0,0.0,0.0,0.0
2014-04-10 17:59:00,3250750.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:04:00,249325.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:09:00,3274500.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:14:00,283687.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:19:00,258379.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:24:00,246106.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:29:00,280576.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:34:00,252687.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:39:00,231879.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:44:00,262455.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:49:00,252149.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:54:00,279481.0,0.0,0,0.0,0.0,0.0
2014-04-10 18:59:00,3233780.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:04:00,271502.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:09:00,3220700.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:14:00,240858.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:19:00,261069.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:24:00,244989.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:29:00,481000.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:34:00,235286.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:39:00,254224.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:44:00,250720.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:49:00,257494.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:54:00,233894.0,0.0,0,0.0,0.0,0.0
2014-04-10 19:59:00,3246910.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:04:00,278634.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:09:00,3918490.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:14:00,263208.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:19:00,200207.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:24:00,257217.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:29:00,519379.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:34:00,240185.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:39:00,242636.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:44:00,258694.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:49:00,235679.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:54:00,286345.0,0.0,0,0.0,0.0,0.0
2014-04-10 20:59:00,3261670.0,0.0,0,0.0,0.0,0.0
2014-04-10 21:04:00,265977.0,0.0,0,0.0,0.0,0.0
2014-04-10 21:09:00,3244310.0,0.0,0,0.0,0.0,0.0
2014-04-10 21:14:00,287114.0,0.0,0,0.0,0.0,0.0
2014-04-10 21:19:00,249791.0,0.0,0,0.0,0.0,0.0
2014-04-10 21:24:00,258317.0,0.0,0,0.0,0.0,0.0
2014-04-10 21:29:00,264376.0,0.0893267116573,0,0.0,0.0,0.0
2014-04-10 21:34:00,247026.0,0.0661968040957,0,0.0,0.0,0.0
2014-04-10 21:39:00,259991.0,0.0830606986687,0,0.0,0.0,0.0
2014-04-10 21:44:00,292481.0,0.130356568086,0,0.0,0.0,0.0
2014-04-10 21:49:00,1002760.0,0.23089619758,0,0.0,0.0,0.0
2014-04-10 21:54:00,236195.0,0.0674512159765,0,0.0,0.0,0.0
2014-04-10 21:59:00,3279040.0,0.148444471205,0,0.0,0.0,0.0
2014-04-10 22:04:00,272351.0,0.100247877994,0,0.0,0.0,0.0
2014-04-10 22:09:00,3211510.0,0.115344821706,0,0.0,0.0,0.0
2014-04-10 22:14:00,260472.0,0.0772663491117,0,0.0,0.0,0.0
2014-04-10 22:19:00,222967.0,0.0775166062921,0,0.0,0.0,0.0
2014-04-10 22:24:00,265742.0,0.0866613131166,0,0.0,0.0,0.0
2014-04-10 22:29:00,233810.0,0.0656788890628,0,0.0,0.0,0.0
2014-04-10 22:34:00,251803.0,0.064330128111,0,0.0,0.0,0.0
2014-04-10 22:39:00,949974.0,0.215867378394,0,0.0,0.0,0.0
2014-04-10 22:44:00,244745.0,0.0614804795261,0,0.0,0.0,0.0
2014-04-10 22:49:00,225958.0,0.0683678826145,0,0.0,0.0,0.0
2014-04-10 22:54:00,248437.0,0.0656488758006,0,0.0,0.0,0.0
2014-04-10 22:59:00,3243150.0,0.107417220028,0,0.0,0.0,0.0
2014-04-10 23:04:00,327555.0,0.148412152004,0,0.0,0.0,0.0
2014-04-10 23:09:00,3230800.0,0.0948872065024,0,0.0,0.0,0.0
2014-04-10 23:14:00,243546.0,0.0648055609611,0,0.0,0.0,0.0
2014-04-10 23:19:00,249660.0,0.063151276313,0,0.0,0.0,0.0
2014-04-10 23:24:00,248546.0,0.0649477207771,0,0.0,0.0,0.0
2014-04-10 23:29:00,249705.0,0.0627253078188,0,0.0,0.0,0.0
2014-04-10 23:34:00,246404.0,0.0668812845875,0,0.0,0.0,0.0
2014-04-10 23:39:00,256637.0,0.0713583187485,0,0.0,0.0,0.0
2014-04-10 23:44:00,239185.0,0.0637719131888,0,0.0,0.0,0.0
2014-04-10 23:49:00,232288.0,0.0676710520878,0,0.0,0.0,0.0
2014-04-10 23:54:00,252184.0,0.0689782798881,0,0.0,0.0,0.0
2014-04-10 23:59:00,3232280.0,0.093941214695,0,0.0,0.0,0.0
2014-04-11 00:04:00,266277.0,0.0863151905591,0,0.0,0.0,0.0
2014-04-11 00:09:00,3256130.0,0.125838389787,0,0.0,0.0,0.0
2014-04-11 00:14:00,246209.0,0.0649104498511,0,0.0,0.0,0.0
2014-04-11 00:19:00,235662.0,0.0618796832791,0,0.0,0.0,0.0
2014-04-11 00:24:00,277695.0,0.0978570991856,0,0.0,0.0,0.0
2014-04-11 00:29:00,249218.0,0.0667337337428,0,0.0,0.0,0.0
2014-04-11 00:34:00,305164.0,0.133689788685,0,0.0,0.0,0.0
2014-04-11 00:39:00,246120.0,0.0624222329459,0,0.0,0.0,0.0
2014-04-11 00:44:00,237437.0,0.0733659392811,0,0.0,0.0,0.0
2014-04-11 00:49:00,265308.0,0.0813193995949,0,0.0,0.0,0.0
2014-04-11 00:54:00,248585.0,0.067091322994,0,0.0,0.0,0.0
2014-04-11 00:59:00,3245180.0,0.103138035442,0,0.0,0.0,0.0
2014-04-11 01:04:00,241909.0,0.0676515165975,0,0.0,0.0,0.0
2014-04-11 01:09:00,3253080.0,0.11184532983,0,0.0,0.0,0.0
2014-04-11 01:14:00,262847.0,0.0770241361836,0,0.0,0.0,0.0
2014-04-11 01:19:00,261045.0,0.0713940672568,0,0.0,0.0,0.0
2014-04-11 01:24:00,267438.0,0.0908216335527,0,0.0,0.0,0.0
2014-04-11 01:29:00,266667.0,0.0809673328053,0,0.0,0.0,0.0
2014-04-11 01:34:00,235504.0,0.0633568480743,0,0.0,0.0,0.0
2014-04-11 01:39:00,306849.0,0.1241408039,0,0.0,0.0,0.0
2014-04-11 01:44:00,243843.0,0.0590025392193,0,0.0,0.0,0.0
2014-04-11 01:49:00,238067.0,0.0656395630652,0,0.0,0.0,0.0
2014-04-11 01:54:00,251585.0,0.0636966478104,0,0.0,0.0,0.0
2014-04-11 01:59:00,3218610.0,0.113394804676,0,0.0,0.0,0.0
2014-04-11 02:04:00,249952.0,0.0670900203785,0,0.0,0.0,0.0
2014-04-11 02:09:00,3214260.0,0.107675065131,0,0.0,0.0,0.0
2014-04-11 02:14:00,244738.0,0.0608878287746,0,0.0,0.0,0.0
2014-04-11 02:19:00,236009.0,0.066243376198,0,0.0,0.0,0.0
2014-04-11 02:24:00,243525.0,0.063981190914,0,0.0,0.0,0.0
2014-04-11 02:29:00,251869.0,0.066545780652,0,0.0,0.0,0.0
2014-04-11 02:34:00,247750.0,0.0712623239347,0,0.0,0.0,0.0
2014-04-11 02:39:00,237585.0,0.0707479599009,0,0.0,0.0,0.0
2014-04-11 02:44:00,232251.0,0.0660454901053,0,0.0,0.0,0.0
2014-04-11 02:49:00,244425.0,0.0646956937497,0,0.0,0.0,0.0
2014-04-11 02:54:00,246994.0,0.0641199891537,0,0.0,0.0,0.0
2014-04-11 02:59:00,3224600.0,0.095817756054,0,0.0,0.0,0.0
2014-04-11 03:04:00,3231950.0,0.0883886489623,0,0.0,0.0,0.0
2014-04-11 03:09:00,3230920.0,0.0889008169344,0,0.0,0.0,0.0
2014-04-11 03:14:00,240758.0,0.0653337490059,0,0.0,0.0,0.0
2014-04-11 03:19:00,247018.0,0.0609394680026,0,0.0,0.0,0.0
2014-04-11 03:24:00,227611.0,0.0784717237885,0,0.0,0.0,0.0
2014-04-11 03:29:00,240378.0,0.0609247483136,0,0.0,0.0,0.0
2014-04-11 03:34:00,241621.0,0.0697202065794,0,0.0,0.0,0.0
2014-04-11 03:39:00,237751.0,0.0674180787684,0,0.0,0.0,0.0
2014-04-11 03:44:00,258200.0,0.0690550458112,0,0.0,0.0,0.0
2014-04-11 03:49:00,226063.0,0.0670385483444,0,0.0,0.0,0.0
2014-04-11 03:54:00,259598.0,0.0768463865787,0,0.0,0.0,0.0
2014-04-11 03:59:00,3225870.0,0.0996556334885,0,0.0,0.0,0.0
2014-04-11 04:04:00,253252.0,0.0764630934824,0,0.0,0.0,0.0
2014-04-11 04:09:00,3227900.0,0.0984120667241,0,0.0,0.0,0.0
2014-04-11 04:14:00,243886.0,0.0588874987003,0,0.0,0.0,0.0
2014-04-11 04:19:00,222755.0,0.0816676579493,0,0.0,0.0,0.0
2014-04-11 04:24:00,251731.0,0.0633063512399,0,0.0,0.0,0.0
2014-04-11 04:29:00,232475.0,0.0696271337914,0,0.0,0.0,0.0
2014-04-11 04:34:00,241836.0,0.0679619555113,0,0.0,0.0,0.0
2014-04-11 04:39:00,247473.0,0.0700463467721,0,0.0,0.0,0.0
2014-04-11 04:44:00,238192.0,0.0694672333488,0,0.0,0.0,0.0
2014-04-11 04:49:00,248777.0,0.0685039277144,0,0.0,0.0,0.0
2014-04-11 04:54:00,245535.0,0.0667051191811,0,0.0,0.0,0.0
2014-04-11 04:59:00,3239170.0,0.103233975336,0,0.0,0.0,0.0
2014-04-11 05:04:00,248277.0,0.0702600796726,0,0.0,0.0,0.0
2014-04-11 05:09:00,3240020.0,0.103145795626,0,0.0,0.0,0.0
2014-04-11 05:14:00,233162.0,0.0760490756974,0,0.0,0.0,0.0
2014-04-11 05:19:00,231319.0,0.0771372071401,0,0.0,0.0,0.0
2014-04-11 05:24:00,254581.0,0.0786344057233,0,0.0,0.0,0.0
2014-04-11 05:29:00,234406.0,0.0745260970529,0,0.0,0.0,0.0
2014-04-11 05:34:00,248665.0,0.0675162653574,0,0.0,0.0,0.0
2014-04-11 05:39:00,241438.0,0.0708272594952,0,0.0,0.0,0.0
2014-04-11 05:44:00,251713.0,0.0602362028015,0,0.0,0.0,0.0
2014-04-11 05:49:00,228064.0,0.079218910372,0,0.0,0.0,0.0
2014-04-11 05:54:00,269810.0,0.0927430258939,0,0.0,0.0,0.0
2014-04-11 05:59:00,3228730.0,0.102386220598,0,0.0,0.0,0.0
2014-04-11 06:04:00,267368.0,0.0827579918054,0,0.0,0.0,0.0
2014-04-11 06:09:00,3211740.0,0.108690099036,0,0.0,0.0,0.0
2014-04-11 06:14:00,342062.0,0.145492723401,0,0.0,0.0,0.0
2014-04-11 06:19:00,248293.0,0.0668664251263,0,0.0,0.0,0.0
2014-04-11 06:24:00,241611.0,0.065758718823,0,0.0,0.0,0.0
2014-04-11 06:29:00,255464.0,0.0783064825462,0,0.0,0.0,0.0
2014-04-11 06:34:00,237297.0,0.0712120215986,0,0.0,0.0,0.0
2014-04-11 06:39:00,240442.0,0.0608331239307,0,0.0,0.0,0.0
2014-04-11 06:44:00,244156.0,0.0648407477376,0,0.0,0.0,0.0
2014-04-11 06:49:00,252098.0,0.0668261840949,0,0.0,0.0,0.0
2014-04-11 06:54:00,237622.0,0.0677004968742,0,0.0,0.0,0.0
2014-04-11 06:59:00,3233770.0,0.0924302381976,0,0.0,0.0,0.0
